timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
1565280000000,10759108,8.1956,8.2255,7.9466,7.9665,-0.1792,-2.2,0.36,87125972.0,,,-7.3783,1.4537,1.0338,80.8447,23711191608.0,1688817309.0,,,,,,
1565539200000,9665497,7.9765,8.2454,7.9765,8.2155,0.2493,3.13,0.33,78552740.0,,,-7.6089,1.4991,1.0661,83.3711,24452166345.75,1685261505.0,,,,,,
1565625600000,7221528,8.2155,8.2155,8.086,8.1259,-0.0895,-1.09,0.24,59027810.0,,,-7.5259,1.4828,1.0544,82.4616,24185415440.16,1680170152.0,,,,,,
1565712000000,8074271,8.2155,8.3051,8.1259,8.1657,0.0398,0.49,0.27,66646958.0,,,-7.5628,1.49,1.0596,82.8658,24303971398.2,1677284062.0,,,,,,
1565798400000,8913528,7.9765,8.2155,7.9466,8.2155,0.0498,0.61,0.3,72369460.0,,,-7.6089,1.4991,1.0661,83.3711,24452166345.75,1664112153.75,,,,,,
1565884800000,10728160,8.1856,8.345,8.1757,8.2553,0.0394,0.48,0.36,89001119.0,,,-7.6458,1.5064,1.0712,83.7753,24570722303.79,1665379603.0,,,,,,
1566144000000,22442754,8.3151,8.6138,8.2454,8.5541,0.2988,3.62,0.76,190729326.0,,,-7.9224,1.5609,1.11,86.807,25459891989.09,1656327676.0,,,,,,
1566230400000,16177077,8.5839,8.6835,8.5242,8.5441,-0.0103,-0.12,0.55,139517607.0,,,-7.9132,1.5591,1.1087,86.706,25430252999.58,1658996859.0,,,,,,
1566316800000,9875265,8.5043,8.6138,8.4844,8.5242,-0.0197,-0.23,0.33,84770886.0,,,-7.8948,1.5554,1.1061,86.5039,25370975020.56,1653588430.0,,,,,,
1566403200000,14174820,8.5541,8.574,8.3549,8.5142,-0.0102,-0.12,0.48,120348727.0,,,-7.8856,1.5536,1.1048,86.4028,25341336031.05,1643805911.0,,,,,,
1566489600000,11703899,8.4744,8.5939,8.4246,8.4346,-0.08,-0.94,0.39,99724632.0,,,-7.8118,1.5391,1.0945,85.5943,25104224114.97,1640492709.0,,,,,,
1566748800000,44311161,8.6337,9.1615,8.564,8.7931,0.3585,4.25,1.5,393582340.0,,,-8.1438,1.6045,1.141,89.2324,26171227737.33,1641542115.93,,,,,,
1566835200000,39483779,8.803,9.052,8.6736,8.9922,0.1996,2.27,1.33,351140371.0,,,-8.3283,1.6408,1.1669,91.2535,26764007527.53,1628297956.0,,,,,,
1566921600000,18651783,8.9624,8.9624,8.813,8.9026,-0.0899,-1.0,0.63,166230406.0,,,-8.2452,1.6245,1.1552,90.344,26497256621.94,1635524779.0,,,,,,
1567008000000,33178307,8.8628,9.1416,8.803,9.1018,0.1994,2.24,1.12,300310679.0,,,-8.4297,1.6608,1.1811,92.3651,27090036412.14,1624423523.0,,,,,,
1567094400000,29041970,8.9922,9.1117,8.7034,8.7931,-0.3085,-3.39,0.98,260599220.0,,,-8.1438,1.6045,1.141,89.2324,26171227737.33,1613475769.0,,,,,,
1567353600000,25020348,8.7931,9.0022,8.6238,9.0022,0.2093,2.38,0.84,222547127.0,,,-8.3375,1.6427,1.1681,91.3545,26793646517.04,1616439519.0,,,,,,
1567440000000,23319265,8.9524,9.0719,8.8727,9.0321,0.0297,0.33,0.79,210378452.0,,,-8.3651,1.6481,1.172,91.6577,26882563485.57,1612295888.0,,,,,,
1567526400000,21381138,8.9624,9.1117,8.9225,9.0221,-0.0099,-0.11,0.72,193189809.0,,,-8.3559,1.6463,1.1707,91.5566,26852924496.06,1607459295.0,,,,,,
1567612800000,48058132,9.052,9.4802,9.0221,9.2213,0.1994,2.21,1.62,445828235.0,,,-8.5404,1.6826,1.1966,93.5778,27445704286.26,1595882701.0,,,,,,
1567699200000,35883108,9.2412,9.4603,9.2014,9.3906,0.1697,1.84,1.21,336061282.0,,,-8.6972,1.7135,1.2185,95.2957,27949567107.93,1572488803.0,,,,,,
1567958400000,35366318,9.4404,9.5399,9.3009,9.5399,0.1493,1.59,1.19,335023695.0,,,-8.8355,1.7408,1.2379,96.8116,28394151950.58,1602999817.0,,,,,,
1568044800000,32392762,9.5101,9.7291,9.4105,9.5001,-0.0401,-0.42,1.09,310555497.0,,,-8.7986,1.7335,1.2328,96.4073,28275595992.54,1614105489.0,,,,,,
1568131200000,24527783,9.5399,9.5997,9.3109,9.3308,-0.1691,-1.78,0.83,232832460.0,,,-8.6418,1.7026,1.2108,94.6894,27771733170.87,1610961605.0,,,,,,
1568217600000,18311331,9.3607,9.4603,9.291,9.3806,0.0495,0.53,0.62,172430152.0,,,-8.6879,1.7117,1.2172,95.1947,27919928118.42,1590538449.0,,,,,,
1568563200000,31389683,9.4005,9.7291,9.3607,9.6096,0.2289,2.44,1.06,302055097.0,,,-8.9001,1.7535,1.247,97.5189,28601624877.15,1585148148.0,,,,,,
1568649600000,27293837,9.52,9.6793,9.1914,9.2711,-0.3382,-3.52,0.92,258392419.0,,,-8.5865,1.6917,1.203,94.083,27593899233.81,1575192757.0,,,,,,
1568736000000,18073667,9.2711,9.3109,9.052,9.1117,-0.1595,-1.72,0.61,166387172.0,,,-8.4389,1.6627,1.1824,92.4661,27119675401.65,1580694225.0,,,,,,
1568822400000,26633780,9.1516,9.4503,9.1117,9.4105,0.2989,3.28,0.9,249329667.0,,,-8.7156,1.7172,1.2211,95.4978,28008845086.95,1582455100.0,,,,,,
1568908800000,44049957,9.5598,9.6196,9.281,9.5101,0.0997,1.06,1.49,419892235.0,,,-8.8078,1.7353,1.234,96.5084,28305234982.05,1610270878.0,,,,,,
1569168000000,52300099,9.7291,9.8785,9.3507,9.4404,-0.0694,-0.73,1.76,503494157.0,,,-8.7433,1.7226,1.225,95.801,28097762055.48,1592235455.0,,,,,,
1569254400000,43518896,9.3906,9.4304,9.1117,9.1117,-0.3285,-3.48,1.47,404112227.0,,,-8.4389,1.6627,1.1824,92.4661,27119675401.65,1590920993.0,,,,,,
1569340800000,56856583,9.0221,9.0321,8.325,8.4644,-0.6469,-7.1,1.92,491546527.0,,,-7.8394,1.5445,1.0984,85.8975,25193141083.5,1576740324.0,,,,,,
1569427200000,21856230,8.4744,8.5142,8.2852,8.345,-0.1193,-1.41,0.74,184326819.0,,,-7.7288,1.5227,1.0829,84.6848,24837473209.38,1571272200.0,,,,,,
1569513600000,16311491,8.3649,8.4545,8.325,8.3848,0.0401,0.48,0.55,137613071.0,,,-7.7657,1.53,1.088,85.0891,24956029167.42,1575088589.0,,,,,,
1569772800000,19575453,8.3848,8.4147,8.1358,8.1458,-0.239,-2.85,0.66,161574465.0,,,-9.3107,1.4615,1.0711,51.5714,24244693419.18,1562372166.0,,,,,,
1570464000000,9554442,8.1757,8.2553,8.1458,8.2055,0.0595,0.73,0.32,78720314.0,,,-9.379,1.4722,1.079,51.9497,24422527356.24,1561837317.0,,,,,,
1570550400000,15446638,8.1956,8.1956,8.0562,8.1757,-0.0295,-0.36,0.52,125931026.0,,,-9.3448,1.4669,1.0751,51.7606,24333610387.71,1546372983.0,,,,,,
1570636800000,12964079,8.1757,8.2454,8.1259,8.2354,0.0597,0.73,0.44,106604704.0,,,-9.4131,1.4776,1.0829,52.1388,24511444324.77,1550146547.0,,,,,,
1570723200000,12317717,8.2255,8.2852,8.1557,8.2354,0.0,0.0,0.42,101663760.0,,,-9.4131,1.4776,1.0829,52.1388,24511444324.77,1541325519.0,,,,,,
1570982400000,15108875,8.2952,8.4147,8.2653,8.3947,0.1589,1.93,0.51,126807285.0,,,-9.5952,1.5062,1.1039,53.1476,24985668156.93,1537390659.0,,,,,,
1571068800000,11815310,8.3748,8.3748,8.2155,8.2952,-0.0999,-1.19,0.4,98171937.0,,,-9.4814,1.4883,1.0908,52.5171,24689278261.83,1538092668.0,,,,,,
1571155200000,10554623,8.2852,8.3947,8.2653,8.2752,-0.0199,-0.24,0.36,88214537.0,,,-9.4586,1.4848,1.0882,52.391,24630000282.81,1531820035.0,,,,,,
1571241600000,9043873,8.2653,8.2752,8.1657,8.1956,-0.0794,-0.96,0.31,74670701.0,,,-9.3676,1.4705,1.0777,51.8866,24392888366.73,1527759891.0,,,,,,
1571328000000,17621910,8.2055,8.2255,7.9665,8.0064,-0.1893,-2.31,0.59,142706355.0,,,-9.1513,1.4365,1.0528,50.6888,23829747566.04,1517283621.0,,,,,,
1571587200000,13596891,8.0163,8.0163,7.867,7.9765,-0.0296,-0.37,0.46,108770987.0,,,-9.1172,1.4312,1.0489,50.4996,23740830597.51,1517889312.0,,,,,,
1571673600000,11446138,8.0064,8.0462,7.9466,8.0462,0.0694,0.87,0.39,91792142.0,,,-9.1969,1.4437,1.058,50.941,23948303524.08,1520447814.0,,,,,,
1571760000000,10665320,8.0163,8.0362,7.9267,7.9367,-0.1094,-1.36,0.36,85353393.0,,,-9.0717,1.424,1.0436,50.2475,23622274639.47,1520978954.0,,,,,,
1571846400000,8751521,7.9665,7.9964,7.9068,7.9865,0.05,0.63,0.3,69933011.0,,,-9.1286,1.4329,1.0502,50.5627,23770469587.02,1520341006.0,,,,,,
1571932800000,8538412,7.9865,8.0163,7.8968,7.9765,-0.0096,-0.12,0.29,68205437.0,,,-9.1172,1.4312,1.0489,50.4996,23740830597.51,1516080507.0,,,,,,
1572192000000,27710843,8.2653,8.335,8.106,8.3051,0.3286,4.12,0.93,228990170.0,,,-9.4928,1.4901,1.0921,52.5801,24718917251.34,1523071494.0,,,,,,
