timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
1565280000000,13009736,8.5,8.58,8.05,8.25,0.0,0.0,5.73,108398587.0,,,151.9389,1.7579,5.2249,95.22,2513311993.5,,,,,,,
1565539200000,6909159,8.17,8.23,8.03,8.2,-0.05,-0.61,3.04,56264158.0,,,151.018,1.7473,5.1932,94.6429,2498079799.6,,,,,,,
1565625600000,6013107,8.18,8.18,7.98,8.02,-0.18,-2.2,2.65,48338331.0,,,147.703,1.7089,5.0792,92.5654,2443243901.56,,,,,,,
1565712000000,5443487,8.22,8.27,7.98,8.01,-0.01,-0.12,2.4,44060650.0,,,147.5188,1.7068,5.0729,92.45,2440197462.78,,,,,,,
1565798400000,6872831,7.62,7.99,7.62,7.96,-0.05,-0.62,3.03,53621737.0,,,146.598,1.6961,5.0412,91.8729,2424965268.88,,,,,,,
1565884800000,5723931,7.92,8.08,7.88,7.97,0.01,0.13,2.52,45814626.0,,,146.7822,1.6983,5.0475,91.9883,2428011707.66,,,,,,,
1566144000000,16075828,8.06,8.7,8.05,8.63,0.66,8.28,7.08,135791572.0,,,158.9373,1.8389,5.4655,99.6059,2629076667.14,,,,,,,
1566230400000,10236236,8.53,8.75,8.46,8.73,0.1,1.16,4.51,88417077.0,,,160.779,1.8602,5.5289,100.7601,2659541054.94,,,,,,,
1566316800000,6872904,8.64,8.74,8.48,8.56,-0.17,-1.95,3.03,59094238.0,,,157.6481,1.824,5.4212,98.798,2607751595.68,,,,,,,
1566403200000,14004632,8.62,9.27,8.51,9.02,0.46,5.37,6.16,125461488.0,,,166.1198,1.922,5.7125,104.1072,2747887779.56,,,,,,,
1566489600000,9629775,9.07,9.28,8.89,9.02,0.0,0.0,4.24,87130859.0,,,166.1198,1.922,5.7125,104.1072,2747887779.56,,,,,,,
1566748800000,7499608,8.78,9.0,8.66,8.84,-0.18,-2.0,3.3,66271074.0,,,162.8048,1.8836,5.5985,102.0297,2693051881.52,,,,,,,
1566835200000,6186980,8.95,9.11,8.85,8.95,0.11,1.24,2.72,55494984.0,,,164.8307,1.9071,5.6682,103.2993,2726562708.1,,,,,,,
1566921600000,6137200,8.89,8.96,8.75,8.77,-0.18,-2.01,2.7,54064195.0,,,161.5156,1.8687,5.5542,101.2217,2671726810.06,,,,,,,
1567008000000,7184082,8.73,9.18,8.73,8.9,0.13,1.48,3.16,64552971.0,,,163.9098,1.8964,5.6365,102.7222,2711330514.2,,,,,,,
1567094400000,7137322,9.0,9.08,8.56,8.6,-0.3,-3.37,3.14,62687660.0,,,158.3848,1.8325,5.4465,99.2596,2619937350.8,,,,,,,
1567353600000,12197749,8.69,9.2,8.68,9.15,0.55,6.4,5.37,110589557.0,,,168.514,1.9497,5.7949,105.6076,2787491483.7,,,,,,,
1567440000000,7152380,9.19,9.19,8.97,9.07,-0.08,-0.87,3.15,64799150.0,,,167.0407,1.9327,5.7442,104.6843,2763119973.46,,,,,,,
1567526400000,5874600,9.06,9.16,8.92,9.05,-0.02,-0.22,2.59,53037495.0,,,166.6723,1.9284,5.7315,104.4534,2757027095.9,,,,,,,
1567612800000,9460100,9.13,9.23,9.03,9.07,0.02,0.22,4.16,86344961.0,,,167.0407,1.9327,5.7442,104.6843,2763119973.46,,,,,,,
1567699200000,14254680,9.15,9.55,9.11,9.39,0.32,3.53,6.27,133459278.0,,,172.9341,2.0008,5.9469,108.3777,2860606014.42,,,,,,,
1567958400000,10740322,9.41,9.69,9.38,9.67,0.28,2.98,4.73,102712800.0,,,178.0908,2.0605,6.1242,111.6094,2945906300.26,,,,,,,
1568044800000,10832108,9.67,9.91,9.52,9.64,-0.03,-0.31,4.77,104720054.0,,,177.5383,2.0541,6.1052,111.2631,2936766983.92,,,,,,,
1568131200000,7041798,9.8,9.8,9.54,9.6,-0.04,-0.41,3.1,67903597.0,,,176.8016,2.0456,6.0799,110.8014,2924581228.8,,,,,,,
1568217600000,6466880,9.57,9.75,9.53,9.72,0.12,1.25,2.85,62421681.0,,,179.0116,2.0712,6.1559,112.1865,2961138494.16,,,,,,,
1568563200000,7015000,9.71,9.83,9.6,9.76,0.04,0.41,3.09,68301052.0,,,179.7483,2.0797,6.1812,112.6481,2973324249.28,,,,,,,
1568649600000,10077456,9.77,9.77,9.38,9.6,-0.16,-1.64,4.44,95642576.0,,,176.8016,2.0456,6.0799,110.8014,2924581228.8,,,,,,,
1568736000000,6773544,9.63,9.63,9.35,9.45,-0.15,-1.56,2.98,63913834.0,,,174.0391,2.0136,5.9849,109.0702,2878884647.1,,,,,,,
1568822400000,6482510,9.41,9.56,9.31,9.53,0.08,0.85,2.85,61311385.0,,,175.5124,2.0307,6.0355,109.9935,2903256157.34,,,,,,,
1568908800000,9209804,9.64,9.78,9.52,9.55,0.02,0.21,4.05,88581322.0,,,175.8808,2.0349,6.0482,110.2244,2909349034.9,,,,,,,
1569168000000,10898940,9.64,9.98,9.55,9.84,0.29,3.04,4.8,106680376.0,,,181.2216,2.0967,6.2319,113.5715,2997695759.52,,,,,,,
1569254400000,7445384,9.76,9.86,9.65,9.76,-0.08,-0.81,3.28,72553185.0,,,179.7483,2.0797,6.1812,112.6481,2973324249.28,,,,,,,
1569340800000,7913748,9.69,9.76,9.43,9.43,-0.33,-3.38,3.48,75634619.0,,,173.6707,2.0094,5.9722,108.8393,2872791769.54,,,,,,,
