timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
1565280000000,5023000,4.59,4.61,4.46,4.47,-0.09,-1.97,0.55,22690094.0,,,-111.3631,0.8009,1.0484,4.2271,5146825125.99,320968280.0,,,,,,
1565539200000,3728393,4.51,4.56,4.47,4.56,0.09,2.01,0.41,16828543.0,,,-113.6054,0.8171,1.0695,4.3122,5250452477.52,320116416.0,,,,,,
1565625600000,4691802,4.49,4.52,4.45,4.47,-0.09,-1.97,0.52,21039116.0,,,-111.3631,0.8009,1.0484,4.2271,5146825125.99,321705369.0,,,,,,
1565712000000,6209146,4.51,4.57,4.49,4.51,0.04,0.89,0.69,28186653.0,,,-112.3597,0.8081,1.0578,4.2649,5192881726.67,319737017.0,,,,,,
1565798400000,10002013,4.41,4.56,4.35,4.54,0.03,0.67,1.1,44728068.0,,,-113.1071,0.8135,1.0648,4.2933,5227424177.18,318040263.0,,,,,,
1565884800000,8161303,4.53,4.65,4.52,4.59,0.05,1.1,0.9,37617286.0,,,-114.3528,0.8224,1.0766,4.3406,5284994928.03,317009835.0,,,,,,
1566144000000,7763948,4.63,4.69,4.59,4.69,0.1,2.18,0.86,36077081.0,,,-116.8441,0.8403,1.1,4.4352,5400136429.73,316823816.0,,,,,,
1566230400000,10871912,4.68,4.7,4.6,4.61,-0.08,-1.71,1.2,50497828.0,,,-114.851,0.826,1.0813,4.3595,5308023228.37,312842906.0,,,,,,
1566316800000,7367432,4.62,4.64,4.55,4.56,-0.05,-1.08,0.81,33777249.0,,,-113.6054,0.8171,1.0695,4.3122,5250452477.52,313032062.0,,,,,,
1566403200000,11001844,4.59,4.7,4.53,4.66,0.1,2.19,1.21,50949874.0,,,-116.0967,0.835,1.093,4.4068,5365593979.22,313712581.0,,,,,,
1566489600000,14253591,4.69,4.79,4.59,4.79,0.13,2.79,1.57,66866191.0,,,-119.3355,0.8583,1.1235,4.5297,5515277931.43,310969806.0,,,,,,
1566748800000,24228940,4.35,4.52,4.35,4.46,-0.33,-6.89,2.68,107270530.0,,,-111.114,0.7991,1.0461,4.2177,5135310975.82,311315871.0,,,,,,
1566835200000,15306980,4.48,4.53,4.43,4.48,0.02,0.45,1.69,68603113.0,,,-111.6123,0.8027,1.0508,4.2366,5158339276.16,301788515.0,,,,,,
1566921600000,10697676,4.48,4.52,4.39,4.42,-0.06,-1.34,1.18,47338556.0,,,-110.1175,0.792,1.0367,4.1798,5089254375.14,296666333.0,,,,,,
1567008000000,15851692,4.43,4.43,4.28,4.31,-0.11,-2.49,1.75,68636069.0,,,-107.377,0.7723,1.0109,4.0758,4962598723.27,290411077.0,,,,,,
1567094400000,20131870,4.32,4.34,4.06,4.11,-0.2,-4.64,2.22,83668713.0,,,-102.3943,0.7364,0.964,3.8867,4732315719.87,286610566.0,,,,,,
1567353600000,9533608,4.13,4.19,4.07,4.15,0.04,0.97,1.05,39369129.0,,,-103.3908,0.7436,0.9734,3.9245,4778372320.55,286196229.0,,,,,,
1567440000000,7316426,4.16,4.18,4.12,4.15,0.0,0.0,0.81,30352433.0,,,-103.3908,0.7436,0.9734,3.9245,4778372320.55,284259834.0,,,,,,
1567526400000,8180040,4.14,4.18,4.11,4.18,0.03,0.72,0.9,33969505.0,,,-104.1382,0.749,0.9804,3.9529,4812914771.06,282143447.0,,,,,,
1567612800000,13774858,4.2,4.31,4.2,4.26,0.08,1.91,1.52,58878888.0,,,-106.1313,0.7633,0.9992,4.0285,4905027972.42,283616100.0,,,,,,
1567699200000,7132733,4.24,4.32,4.22,4.26,0.0,0.0,0.79,30320830.0,,,-106.1313,0.7633,0.9992,4.0285,4905027972.42,281218934.0,,,,,,
1567958400000,10986035,4.28,4.34,4.25,4.34,0.08,1.88,1.21,47150257.0,,,-108.1244,0.7776,1.0179,4.1042,4997141173.78,277980286.0,,,,,,
1568044800000,19744772,4.36,4.51,4.32,4.44,0.1,2.3,2.18,87584947.0,,,-110.6157,0.7956,1.0414,4.1988,5112282675.48,286199262.0,,,,,,
1568131200000,15274499,4.43,4.46,4.35,4.43,-0.01,-0.23,1.69,67283917.0,,,-110.3666,0.7938,1.039,4.1893,5100768525.31,284281539.0,,,,,,
1568217600000,11486513,4.43,4.47,4.37,4.44,0.01,0.23,1.27,50816392.0,,,-110.6157,0.7956,1.0414,4.1988,5112282675.48,282998269.0,,,,,,
1568563200000,10134300,4.52,4.58,4.41,4.44,0.0,0.0,1.12,45254587.0,,,-110.6157,0.7956,1.0414,4.1988,5112282675.48,284631369.0,,,,,,
1568649600000,10701800,4.41,4.42,4.26,4.31,-0.13,-2.93,1.18,46282888.0,,,-107.377,0.7723,1.0109,4.0758,4962598723.27,283557218.0,,,,,,
1568736000000,7591433,4.33,4.33,4.21,4.23,-0.08,-1.86,0.84,32334077.0,,,-105.3839,0.7579,0.9921,4.0002,4870485521.91,283756050.0,,,,,,
1568822400000,6786900,4.24,4.27,4.2,4.25,0.02,0.47,0.75,28707135.0,,,-105.8822,0.7615,0.9968,4.0191,4893513822.25,278201855.0,,,,,,
1568908800000,6976300,4.25,4.28,4.18,4.21,-0.04,-0.94,0.77,29484898.0,,,-104.8856,0.7543,0.9874,3.9812,4847457221.57,277073953.0,,,,,,
1569168000000,6663998,4.23,4.23,4.1,4.14,-0.07,-1.66,0.74,27574947.0,,,-103.1417,0.7418,0.971,3.9151,4766858170.38,272910892.0,,,,,,
1569254400000,5109600,4.13,4.19,4.13,4.14,0.0,0.0,0.56,21222652.0,,,-103.1417,0.7418,0.971,3.9151,4766858170.38,273866551.0,,,,,,
