timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
1565280000000,29064985,6.03,6.09,5.7,5.77,-0.25,-4.15,6.02,170422042.0,,,-72.2938,3.6097,1.9609,12.0647,2975759740.07,,,,,,,
1565539200000,19161497,5.77,5.83,5.63,5.76,-0.01,-0.17,3.97,109846130.0,,,-72.1685,3.6034,1.9575,12.0438,2970602444.16,,,,,,,
1565625600000,15477700,5.7,5.72,5.59,5.66,-0.1,-1.74,3.21,87516408.0,,,-70.9156,3.5409,1.9236,11.8347,2919029485.06,,,,,,,
1565712000000,26350948,5.76,5.93,5.62,5.82,0.16,2.83,5.46,152038355.0,,,-72.9203,3.641,1.9779,12.1692,3001546219.62,,,,,,,
1565798400000,20553508,5.6,5.96,5.57,5.85,0.03,0.52,4.26,118871864.0,,,-73.2961,3.6597,1.9881,12.2319,3017018107.35,,,,,,,
1565884800000,17471365,5.8,5.89,5.72,5.72,-0.13,-2.22,3.62,101482720.0,,,-71.6673,3.5784,1.9439,11.9601,2949973260.52,,,,,,,
1566144000000,20606736,5.71,5.95,5.67,5.92,0.2,3.5,4.27,119801888.0,,,-74.1732,3.7035,2.0119,12.3783,3053119178.72,,,,,,,
1566230400000,19710904,5.96,6.05,5.86,5.93,0.01,0.17,4.08,117213017.0,,,-74.2985,3.7098,2.0153,12.3992,3058276474.63,,,,,,,
1566316800000,39660243,5.91,6.52,5.91,6.29,0.36,6.07,8.22,252128992.0,,,-78.809,3.935,2.1377,13.152,3243939127.39,,,,,,,
1566403200000,26712155,6.41,6.45,6.12,6.16,-0.13,-2.07,5.53,166520176.0,,,-77.1802,3.8537,2.0935,12.8801,3176894280.56,,,,,,,
1566489600000,14824716,6.18,6.27,6.11,6.16,0.0,0.0,3.07,91605829.0,,,-77.1802,3.8537,2.0935,12.8801,3176894280.56,,,,,,,
1566748800000,19855094,5.97,6.38,5.95,6.26,0.1,1.62,4.11,122805013.0,,,-78.4331,3.9162,2.1275,13.0892,3228467239.66,,,,,,,
1566835200000,18740367,6.26,6.37,6.22,6.27,0.01,0.16,3.88,118153636.0,,,-78.5584,3.9225,2.1309,13.1101,3233624535.57,,,,,,,
1566921600000,14201347,6.26,6.34,6.12,6.12,-0.15,-2.39,2.94,87943541.0,,,-76.679,3.8287,2.0799,12.7965,3156265096.92,,,,,,,
1567008000000,9000447,6.15,6.27,6.11,6.15,0.03,0.49,1.86,55608715.0,,,-77.0549,3.8474,2.0901,12.8592,3171736984.65,,,,,,,
1567094400000,18442565,6.22,6.48,6.17,6.29,0.14,2.28,3.82,116185936.0,,,-78.809,3.935,2.1377,13.152,3243939127.39,,,,,,,
1567353600000,22818551,6.24,6.7,6.21,6.5,0.21,3.34,4.73,147772728.0,,,-81.4402,4.0664,2.209,13.591,3352242341.5,,,,,,,
1567440000000,27830746,6.45,6.94,6.43,6.69,0.19,2.92,5.76,186999639.0,,,-83.8207,4.1852,2.2736,13.9883,3450230963.79,,,,,,,
1567526400000,16357540,6.65,6.78,6.6,6.66,-0.03,-0.45,3.39,109221794.0,,,-83.4448,4.1665,2.2634,13.9256,3434759076.06,,,,,,,
1567612800000,22429361,6.75,6.9,6.64,6.84,0.18,2.7,4.65,151452086.0,,,-85.7001,4.2791,2.3246,14.302,3527590402.44,,,,,,,
1567699200000,15391301,6.83,6.87,6.66,6.7,-0.14,-2.05,3.19,103869639.0,,,-83.946,4.1915,2.277,14.0092,3455388259.7,,,,,,,
1567958400000,14296654,6.74,6.86,6.68,6.81,0.11,1.64,2.96,96976463.0,,,-85.3242,4.2603,2.3144,14.2392,3512118514.71,,,,,,,
1568044800000,16943500,6.84,7.08,6.75,6.9,0.09,1.32,3.51,117273622.0,,,-86.4519,4.3166,2.345,14.4274,3558534177.9,,,,,,,
1568131200000,17209699,6.89,7.02,6.66,6.71,-0.19,-2.75,3.56,117360823.0,,,-84.0713,4.1978,2.2804,14.0301,3460545555.61,,,,,,,
1568217600000,16494600,6.79,6.99,6.71,6.98,0.27,4.02,3.42,113744319.0,,,-87.4542,4.3667,2.3722,14.5947,3599792545.18,,,,,,,
1568563200000,13884030,7.04,7.12,6.89,6.92,-0.06,-0.86,2.88,97268091.0,,,-86.7025,4.3291,2.3518,14.4692,3568848769.72,,,,,,,
1568649600000,10905101,6.89,7.03,6.75,6.86,-0.06,-0.87,2.26,74705169.0,,,-85.9507,4.2916,2.3314,14.3438,3537904994.26,,,,,,,
1568736000000,11057381,6.85,6.89,6.67,6.68,-0.18,-2.62,2.29,74645232.0,,,-83.6954,4.179,2.2702,13.9674,3445073667.88,,,,,,,
1568822400000,23919922,6.77,7.09,6.7,6.99,0.31,4.64,4.95,166188568.0,,,-87.5795,4.3729,2.3756,14.6156,3604949841.09,,,,,,,
1568908800000,41888432,6.94,7.69,6.94,7.69,0.7,10.01,8.68,311437906.0,,,-96.35,4.8108,2.6134,16.0793,3965960554.79,,,,,,,
1569168000000,32540486,7.62,7.92,7.48,7.69,0.0,0.0,6.74,251123328.0,,,-96.35,4.8108,2.6134,16.0793,3965960554.79,,,,,,,
1569254400000,39145497,7.79,8.4,7.54,8.01,0.32,4.16,8.11,312367992.0,,,-100.3593,5.011,2.7222,16.7484,4130994023.91,,,,,,,
1569340800000,30986517,8.0,8.33,7.82,7.84,-0.17,-2.12,6.42,248984942.0,,,-98.2294,4.9047,2.6644,16.3929,4043319993.44,,,,,,,
1569427200000,24297162,7.9,8.15,7.68,7.79,-0.05,-0.64,5.03,191853762.0,,,-97.6029,4.8734,2.6474,16.2883,4017533513.89,,,,,,,
1569513600000,25442176,7.86,8.27,7.73,8.2,0.41,5.26,5.27,203385725.0,,,-102.7399,5.1299,2.7868,17.1456,4228982646.2,,,,,,,
1569772800000,33560957,8.18,8.96,8.11,8.52,0.32,3.9,6.95,288205111.0,,,77.8206,4.6983,3.0257,20.848,4394016115.32,,,,,,,
1570464000000,48528774,8.63,9.37,8.44,9.07,0.55,6.46,10.05,441863390.0,,,82.8442,5.0016,3.221,22.1938,4677667390.37,,,,,,,
1570550400000,39472697,9.03,9.68,8.86,9.46,0.39,4.3,8.18,365461157.0,,,86.4064,5.2167,3.3595,23.1481,4878801930.86,,,,,,,
1570636800000,46807536,9.47,10.41,9.36,10.41,0.95,10.04,9.7,468329214.0,,,95.0836,5.7406,3.6969,25.4727,5368745042.31,,,,,,,
