timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
1565280000000,9586147,46.3965,47.0731,46.19,46.4179,0.0093,0.02,0.95,629300785.0,,,52.1992,6.2194,9.6197,50.3389,106767663206.52,,33814170,3.36,312041,,,
1565539200000,8136670,46.4036,48.1983,46.3823,48.1413,1.7222,3.71,0.81,543944807.0,,,54.1373,6.4504,9.9769,52.2079,110731728026.4,,34844454,3.46,1030284,,,
1565625600000,12109429,47.7923,49.6297,47.7496,49.0386,0.8955,1.86,1.2,830184578.0,,,55.1463,6.5706,10.1628,53.181,112795662602.04,,35296377,3.5,451923,,,
1565712000000,24937812,47.714,51.6878,46.9947,50.0285,0.9906,2.02,2.48,1710353858.0,,,56.2595,6.7032,10.368,54.2545,115072542808.5,,36713978,3.64,1417601,,,
1565798400000,12423670,49.1383,50.0,48.4333,48.6825,-1.3458,-2.69,1.23,856921805.0,,,54.7459,6.5229,10.089,52.7948,111976640945.04,,37352324,3.71,638346,,,
1565884800000,12750691,48.8107,51.8089,48.8107,51.2035,2.5217,5.18,1.27,912520188.0,,,57.5809,6.8607,10.6115,55.5288,117775314276.6,,37254982,3.7,-97342,,,
1566144000000,14379870,51.6379,53.3898,51.6308,52.699,1.4952,2.92,1.43,1065842198.0,,,59.2627,7.0611,10.9214,57.1506,121215205236.0,46460946.0,37331627,3.71,76645,,,
1566230400000,17415540,52.0581,55.8183,52.0581,54.4865,1.7865,3.39,1.73,1330977785.0,,,61.2728,7.3006,11.2919,59.0891,125326693954.14,59678805.0,37239635,3.7,-91992,,,
1566316800000,8375305,54.5862,55.1132,53.6961,54.7144,0.2288,0.42,0.83,640883060.0,,,61.5291,7.3311,11.3391,59.3362,125850867814.62,71760629.0,38286651,3.8,1047016,,,
1566403200000,7772370,55.1916,56.388,54.6218,55.1204,0.4049,0.74,0.77,603409206.0,,,61.9856,7.3855,11.4232,59.7765,126784552503.6,79322875.0,38664874,3.84,378223,,,
