timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post,pe,pb,ps,pcf,market_capital,balance,hold_volume_cn,hold_ratio_cn,net_volume_cn,hold_volume_hk,hold_ratio_hk,net_volume_hk
1565280000000,1979974,9.9352,9.9941,9.5523,9.5916,-0.3048,-3.08,1.16,19623126.0,,,20.4146,2.8349,4.2416,25.1475,2100702656.25,,,,,,,
1565539200000,1454269,9.6014,9.7389,9.5327,9.7389,0.1477,1.54,0.85,14279669.0,,,20.728,2.8785,4.3067,25.5336,2132955000.0,,,,,,,
1565625600000,1459519,9.5916,9.68,9.4345,9.5229,-0.2162,-2.22,0.85,14186069.0,,,20.2683,2.8146,4.2112,24.9674,2085651562.5,,,,,,,
1565712000000,1135613,9.6014,9.7094,9.5425,9.6309,0.1076,1.13,0.66,11138551.0,,,20.4981,2.8465,4.259,25.2505,2109303281.25,,,,,,,
1565798400000,1163000,9.4051,9.621,9.3462,9.5916,-0.0395,-0.41,0.68,11233218.0,,,20.4146,2.8349,4.2416,25.1475,2100702656.25,,,,,,,
1565884800000,1025805,9.4836,9.6603,9.4738,9.5621,-0.0297,-0.31,0.6,10014762.0,,,20.3519,2.8262,4.2286,25.0703,2094252187.5,,,,,,,
1566144000000,2454606,9.6701,9.9156,9.6309,9.8861,0.3242,3.39,1.44,24485031.0,,,21.0414,2.922,4.3718,25.9197,2165207343.75,,,,,,,
1566230400000,2227724,9.8665,9.9843,9.7683,9.8272,-0.0593,-0.6,1.3,22353295.0,,,20.916,2.9046,4.3458,25.7653,2152306406.25,,,,,,,
1566316800000,3553433,9.8174,10.161,9.7781,10.1119,0.285,2.9,2.08,36246656.0,,,21.522,2.9887,4.4717,26.5117,2214660937.5,,,,,,,
1566403200000,2064428,10.0923,10.1414,9.945,10.0825,-0.0293,-0.29,1.21,21126776.0,,,21.4593,2.98,4.4587,26.4345,2208210468.75,,,,,,,
1566489600000,1801727,10.0137,10.1316,9.9156,10.053,-0.0292,-0.29,1.05,18354159.0,,,21.3966,2.9713,4.4456,26.3573,2201760000.0,,,,,,,
1566748800000,1102142,9.8763,10.0628,9.8272,9.9941,-0.0593,-0.59,0.65,11177044.0,,,21.2713,2.9539,4.4196,26.2028,2188859062.5,,,,,,,
1566835200000,3170506,10.053,10.3279,9.9548,10.269,0.2748,2.75,1.86,32980664.0,,,21.8563,3.0352,4.5412,26.9236,2249063437.5,,,,,,,
1566921600000,1726102,10.1905,10.269,10.0432,10.0432,-0.2259,-2.2,1.01,17813370.0,,,21.3757,2.9684,4.4413,26.3315,2199609843.75,,,,,,,
1567008000000,1341150,10.0432,10.1708,9.9647,10.0039,-0.0392,-0.39,0.78,13735809.0,,,21.2922,2.9568,4.4239,26.2286,2191009218.75,,,,,,,
1567094400000,1944054,10.0137,10.0825,9.6407,9.7389,-0.2651,-2.65,1.14,19501863.0,,,20.728,2.8785,4.3067,25.5336,2132955000.0,,,,,,,
1567353600000,1368223,9.7585,9.9352,9.6309,9.9254,0.187,1.92,0.8,13709639.0,,,21.125,2.9336,4.3892,26.0227,2173807968.75,,,,,,,
1567440000000,1604605,9.9647,10.0726,9.9058,10.0628,0.137,1.38,0.94,16355316.0,,,21.4175,2.9742,4.45,26.383,2203910156.25,,,,,,,
1567526400000,2286676,10.1119,10.2592,10.0236,10.2494,0.1862,1.85,1.34,23677594.0,,,21.8145,3.0294,4.5325,26.8721,2244763125.0,,,,,,,
1567612800000,2855749,10.3181,10.3672,10.161,10.1708,-0.0789,-0.77,1.67,29919819.0,,,21.6474,3.0061,4.4977,26.6662,2227561875.0,,,,,,,
1567699200000,2048000,10.1708,10.3377,10.1316,10.3083,0.1373,1.35,1.2,21343056.0,,,21.9399,3.0468,4.5585,27.0265,2257664062.5,,,,,,,
1567958400000,3049184,10.4261,10.6911,10.3083,10.6911,0.3825,3.71,1.78,32541276.0,,,22.7548,3.1599,4.7278,28.0304,2341520156.25,,,,,,,
1568044800000,2188102,10.75,10.75,10.4064,10.5144,-0.1764,-1.65,1.28,23442932.0,,,22.3787,3.1077,4.6497,27.567,2302817343.75,,,,,,,
1568131200000,3078295,10.6224,10.7893,10.4948,10.6126,0.0978,0.93,1.8,33468105.0,,,22.5876,3.1367,4.6931,27.8244,2324318906.25,,,,,,,
1568217600000,2691718,10.5635,10.75,10.4653,10.7206,0.1082,1.02,1.58,29168941.0,,,22.8175,3.1686,4.7409,28.1076,2347970625.0,,,,,,,
1568563200000,2413175,10.7206,10.7991,10.5341,10.6028,-0.1179,-1.1,1.41,26247843.0,,,22.5668,3.1338,4.6888,27.7987,2322168750.0,,,,,,,
1568649600000,2929525,10.6421,10.6421,10.2788,10.3574,-0.2449,-2.31,1.71,31041179.0,,,22.0444,3.0613,4.5802,27.1552,2268414843.75,,,,,,,
1568736000000,2006048,10.3083,10.4555,10.161,10.377,0.0197,0.19,1.17,21109491.0,,,22.0862,3.0671,4.5889,27.2067,2272715156.25,,,,,,,
1568822400000,2970500,10.3181,10.7697,10.2984,10.7402,0.3632,3.5,1.74,31953196.0,,,22.8593,3.1744,4.7496,28.1591,2352270937.5,,,,,,,
1568908800000,1924200,10.701,10.7991,10.6224,10.7206,-0.0193,-0.18,1.13,20986878.0,,,22.8175,3.1686,4.7409,28.1076,2347970625.0,,,,,,,
1569168000000,2271050,10.7697,10.8482,10.5046,10.7991,0.0783,0.73,1.33,24698089.0,,,22.9847,3.1918,4.7756,28.3135,2365171875.0,,,,,,,
1569254400000,2553961,10.8679,10.8679,10.5341,10.5733,-0.2257,-2.09,1.49,27679940.0,,,22.5041,3.1251,4.6757,27.7215,2315718281.25,,,,,,,
1569340800000,2177600,10.5439,10.6519,10.4555,10.5341,-0.0391,-0.37,1.27,23396551.0,,,22.4205,3.1135,4.6584,27.6185,2307117656.25,,,,,,,
1569427200000,2133429,10.5341,10.6322,10.0334,10.0628,-0.4709,-4.47,1.25,22240855.0,,,21.4175,2.9694,4.45,26.383,2203910156.25,,,,,,,
1569513600000,1562151,10.1806,10.3966,10.0726,10.3574,0.2948,2.93,0.92,16412638.0,,,22.0444,3.0563,4.5802,27.1552,2268414843.75,,,,,,,
1569772800000,1634351,10.2395,10.4261,9.9647,10.0726,-0.2848,-2.75,0.96,16828567.0,,,19.774,2.8178,4.027,19.7334,2206060312.5,,,,,,,
