,timestamp,食品加工,证券,光学光电子,生物制品,互联网传媒,计算机应用,地面兵装,房地产开发,基础建设,船舶制造,半导体,汽车整车,文化传媒,航天装备,铁路运输,橡胶,农产品加工,饮料制造,航空装备,运输设备,计算机设备,酒店,燃气,金属非金属新材料,航空运输,通用机械,医药商业,化学原料,黄金,汽车零部件,其他建材,服装家纺,多元金融,工业金属,专用设备,汽车服务,航运,渔业,营销传播,景点,其他轻工制造,煤炭开采,农业综合,电力,专业工程,采掘服务,旅游开发,电子制作,化学制药,医疗服务,玻璃制造,石油开采,钢铁,造纸,纺织制造,白色家电,银行,稀有金属,塑料,家用轻工,电机,综合,种植业,一般零售,高速公路,商业物品经营,贸易,高低压设备,物流,视听器材,园区开发,通信运营,餐饮,包装印刷,其他电子,电气自动化设备,其他交运设备,环保工程及服务,仪器仪表,林业,装修装饰,石油化工,化学纤维,金属制品,保险,水泥制造,水务,化学制品,电源设备,其他采掘,房屋建设,医疗器械,园林工程,饲料,专业零售,港口,元件,公交,畜禽养殖,动物保健,机场,其他休闲服务,中药,通信设备
0,2019-08-09,-0.9730676424810968,-1.4651277744813545,-3.7680570566349663,-17.664979952280735,-10.634141167828282,-8.533481284104015,-59.60474726754163,-4.558187074669956,-11.347068120585103,-35.4758778927647,-51.77328765347843,-16.796483814300743,-15.46294167138129,-110.44750797572047,-57.50965400618404,-111.8400173856126,-100.99127921523403,-40.7580590465749,-54.822494131990716,-39.81595271245439,-53.29625005901531,-314.30048577075684,-70.63368969334124,-58.56078612894117,-20.455663056720407,-32.525168503860286,-83.44490160241394,-36.93426618021355,-40.079515690394366,-25.008823485173988,-69.88638250580476,-45.5819903555713,-32.35248131806341,-19.62190073214475,-22.25648742541978,-84.84778818950817,-47.599323008997345,-370.50966288261054,-52.12799465369964,-362.9689059789228,-14596.257244922386,-18.57948996382898,-2994.2973706909206,-9.135253702732303,-50.73762546726834,-53.392008480034036,-240.77372475051308,-31.308051859916283,-31.746251685796352,-112.7577967894306,-177.59071639007155,-14.225881704518004,-14.820655859193677,-102.44914448879736,-110.85226872756809,-56.96387241729019,-1.5887405805015866,-55.10103829069824,-131.13315810750908,-71.7516423565255,-310.94253754353474,-101.89863125391595,-156.77738451270355,-49.496234456242505,-60.409691946363694,-119.25390275925368,-116.74722021891579,-48.24883040650994,-50.906166415929235,-146.94769654146523,-115.46060698887977,-91.95423525862945,-1869.4834456308577,-115.69072107119777,-140.65485963320205,-104.20438746324913,-490.5558467122977,-73.02207757609902,-296.82183109507884,-1406.2360410844876,-198.08091458511873,-22.252934224454048,-73.73255559168783,-278.9327207281854,-30.89441889891484,-98.54638084852476,-124.8510435459102,-39.790430679309026,-37.708329505323654,-219.4150615343025,-61.64929344802477,-146.55564717805362,-180.57765860279267,-195.6206534758276,-182.83484944983232,-37.135531241653304,-128.48582895611136,-428.4301715336779,-238.35042849423334,-877.5801232417195,-617.077863928237,-3912.023675396483,-71.65018771292692,-64.32295599605521
1,2019-08-12,1.5587019501404642,1.9119063972501518,5.200134830122212,25.786446276538616,16.09717478670696,13.18660765199644,90.6797709418065,6.004883418538788,15.000909081222392,45.026223273811254,67.19925736261828,22.212329064710122,20.075946623754884,139.03766146741572,72.96726967269632,141.2106770962208,127.62555174235374,52.42253358803562,68.87708479345156,51.009881784584145,68.33409747054307,402.2009638116352,90.04512573681407,72.78937452262153,24.952500397718104,39.65894989896441,101.56960932476628,43.76031357352413,48.84509725553909,30.51142259463717,84.55973048712566,54.98043680485995,38.798764093603396,23.24906658378893,26.52082370778752,100.0313749359005,57.63279840401068,448.131932151986,63.67463994554125,443.52971429244076,17844.163507774327,22.52705417347874,3630.1033188886736,10.800087628373007,60.08873677860611,64.4191390946482,288.5702483530569,40.277761265865756,41.536969554710126,148.35387488073442,234.74923884966583,19.12929545746461,19.733187556867627,136.2388798158381,147.15347518138313,75.3774874110938,3.019675540392518,104.67163562501158,248.20828808495298,135.15170361434056,587.671403190648,192.29924009573344,292.3839600350618,91.8909719044137,111.70091147683917,220.3128154659774,214.39795210403838,88.32218202769998,92.4385470067122,265.8578870518413,207.7271934673402,162.5693708255518,3304.7822786951956,204.07610852018354,247.81914716394806,182.52918040508007,858.2855547846042,126.3967597142555,513.8809577638568,2432.8283940666215,342.18554550176424,38.51141648275932,128.59606977939,484.47244123765904,54.29880179147688,172.764737989846,218.75004866682542,68.23635060839761,64.59749257049626,374.68566944601525,104.80086234528237,250.647750853055,308.10856321116364,327.9583194075053,306.5693106225032,61.71944296589469,220.0650826655876,732.9730829956717,403.6391662777085,1491.2514758414013,1051.3040321699764,6664.7713815406305,123.6874759201453,109.53599840712634
2,2019-08-13,-0.3269815767422557,-1.0840582559766718,-2.083520040605318,-7.067341610489896,-4.2523783595420594,-4.169438162807432,-28.36963285803067,-2.2891140495800544,-6.244579531471566,-17.947673589993602,-25.6596808340229,-9.064507327211109,-8.744333593880215,-60.717220108708425,-32.29174440146255,-62.803094674461974,-54.965544048005995,-22.05884828624855,-29.038705418248195,-21.233199886470672,-27.967327065749085,-165.20927470494698,-37.215834263223044,-31.217224985153294,-8.597840142068582,-12.736366052207764,-32.42168608403187,-14.65203513610726,-14.71351269383388,-9.97921602801156,-28.605716991641128,-18.920130093292187,-14.788853225221821,-8.045356330980038,-9.789161343450864,-35.255674173239484,-20.888789725989515,-162.94889153266692,-24.434782411826863,-171.94132875198784,-6903.658605445972,-9.262448013301848,-1494.772434338189,-4.217054488108881,-24.073586121091708,-25.531603243821465,-115.47944999374567,-14.443664444745254,-14.18216896113093,-50.036737850843046,-79.94586951856854,-7.210429132509805,-7.827494872234852,-54.6400454018359,-59.87145988179275,-31.1457718916157,-1.5793246697047518,-55.33646614391222,-131.31916505383865,-70.84074887213059,-308.3126177552673,-100.5371419909658,-153.83076193139178,-49.06360138161204,-59.89079727453184,-118.08420086011469,-115.50920023022256,-47.204466928211005,-49.53334380195029,-143.31027993932557,-112.46139029231321,-86.72273275386937,-1763.0296214649825,-109.255452005804,-132.12441878603937,-97.29229700633798,-458.66582044455504,-67.2361361709626,-273.0924423430053,-1294.306516622076,-182.2869965954795,-21.326997079929743,-70.4344861989786,-267.1249682292634,-30.81382871622691,-98.25416488375076,-124.2142893929533,-38.30051603516731,-36.27105283116947,-210.64641337612557,-59.981542466077634,-143.25302815993115,-176.02319666470834,-187.3397522475913,-174.8848239359378,-35.22265662688921,-122.3539907156329,-407.9814989652942,-225.5416561285702,-828.980722445962,-577.8006480196218,-3662.7387061625395,-67.00633423719492,-58.84852649624759
3,2019-08-14,0.4594387445581098,0.22269436895993375,1.63914505534532,9.303251835131126,5.309916899411152,4.565854489482961,32.137487383652456,2.0871970340929127,5.225355291621836,17.87623169278327,25.112870933596696,8.829764823991995,8.172587483303154,56.284720294254534,28.988098597557887,55.98787035928114,50.7093281797818,21.241406682799425,27.935905885796593,20.333095484060113,26.0017047680829,153.7699111447362,33.8136414858173,26.8490149700916,9.091553295126676,14.255703509300105,36.521284040435575,15.601202156754464,19.738559233545942,12.074036989827107,33.73536163910154,22.27262389386086,15.909132847927841,8.892935523496986,9.955672817769177,35.834993650353475,21.6275104024435,169.1028418283806,23.335359344764683,163.23133231017135,6573.453307140166,8.488317064898684,1367.486540469846,4.234200185249797,23.277146024019594,25.083149097961158,113.32628682973059,16.909649478681352,17.80460187646021,64.12804736657766,101.13920202610986,8.176725122359553,8.323851400287746,57.589455000468774,61.42706618652207,31.720036062244624,0.8964117149839336,32.57335997833695,78.62085209517363,44.01193290109859,190.29864372029928,62.34712020900617,93.48399840326714,29.439002682725153,35.98088951371141,71.18902505793538,69.06824335772794,28.568925731270745,30.2321209878998,87.44754774106234,68.28582190956973,52.87242920535748,1075.139297466302,66.61516368313241,80.98393293689476,59.7436957542224,281.96178788887477,42.31018851888132,171.4064254049763,812.0765438076942,113.83646093666428,13.337264765258574,43.96897584028575,165.87056873468254,18.397506891707962,58.470880084507186,73.31234360853158,23.422399988781933,21.910723361138878,126.78708135225081,34.61703744412082,83.17774480202131,102.98665583593674,109.66613033735491,102.90635355741955,20.738319174531618,71.06514203483346,236.73653313878086,129.0783415826504,473.5421865630846,331.07517513833955,2100.4216909995707,38.81354539529003,34.30469475703618
4,2019-08-15,0.426046200705637,-0.1765155094284281,0.23119715271910626,1.6442925962340216,1.1524190749376917,2.2610337114131998,15.930464972854416,1.040377949876666,2.1108187254075723,5.595747722113414,9.258594310520873,4.072959559009809,3.7973500023271796,25.96253785380675,13.315307889063048,25.316120727334383,22.212391807526668,8.540432992747947,10.760408017858467,7.714070039860472,10.385114045759625,60.309271625061996,13.084162253353306,9.558211816548317,3.6171256662822624,5.299307865411302,13.70191393701707,4.932130546032517,3.4984716741011295,2.2279719953415924,6.195596327579314,3.574225226697289,1.8343953361910401,0.7710832796518234,0.9953341849674772,4.017501987968085,2.194404067495402,16.980597431913512,3.4301340970440886,23.10380147057055,939.0041524179527,1.0325817404596032,166.71009657860145,0.6633979395131738,3.2230493660690005,2.816511597227962,12.404339241860589,4.021466631864893,5.152633457364798,19.172214015997888,29.788530018461586,1.7164426458996942,1.8881909116180586,12.88101457177428,13.835713994258407,6.538702267077315,0.2737187994919551,8.77344578049814,20.757571853008574,11.282519714239946,49.56531595984819,16.319606302545914,23.69133365683358,7.5236336550042715,8.356889725824947,16.666379354149242,15.721606596488808,6.1083930857286255,6.331454489208989,18.145618973854532,13.57055907927911,16.004392954075403,324.5749173588451,20.704519786861013,25.73544463353338,19.383433362886404,91.0302320662212,13.81509602642074,56.041578715895575,264.5334494950817,37.721273717645786,4.307875986505536,14.083103530345507,53.05950506623118,6.303665962220294,19.874456211698142,24.84661940029761,8.01373181087329,7.802683939213161,44.57837951235779,12.69348964465187,31.3379294085207,37.67723125751044,38.83876916640476,36.39676030428197,6.933125437319618,25.79820571429674,85.77678673390457,47.14750973812273,173.71178079215238,121.10638003380461,766.7359415401062,15.57383800930455,14.076459912241551
5,2019-08-16,0.8717172965128887,0.6179539037313356,1.2682512478031878,6.903215128129831,4.630876115806755,3.7552899544363147,25.98925729107784,1.388505098292572,3.2389195014488896,9.551663628122201,13.346150799083729,4.336740743310274,4.460751581213115,30.63484390167665,16.340514837894702,32.14323617019307,28.74770909113122,13.079810163554109,17.531051189787423,11.938111515647064,16.063197049676486,94.77643484810704,20.304991188646696,17.574462736922506,5.550695818558031,8.172956184066983,22.00084062504931,9.044156257901783,10.811329382516753,6.541554470660477,18.7071516117552,12.298433799466817,8.6702133310214,5.397824634766028,5.87406012164151,20.90570598956993,12.350744460346801,96.04388739291296,13.66615054038148,97.3020417778842,3915.3042283266122,4.721769111270268,760.8637524328058,2.231393455000897,12.163085870208684,12.579520783248359,57.952056531765955,8.989693406773783,9.667526734867332,35.39761033193445,56.088870108406724,4.4555229560503316,4.1301230177102,27.87471724118126,29.8482700868335,15.394756012970651,0.0379179133370958,1.0884449426797904,2.5073083780837355,1.9017895390116575,8.518321196230287,3.0490999821640434,5.077335396822731,2.1170171894312197,2.900227208746404,5.874880739804672,5.8529700514589695,2.5009972248066545,2.902565406625488,8.451001677392618,6.3267814381423015,3.0600039786441453,61.86183956650024,4.0679257685194035,5.523797424174328,4.0173028272298135,18.227740721663068,2.6661827425044007,11.703781645782794,56.35400410295184,8.027184645284626,0.8221851599248626,2.232662969143594,8.173458089658793,1.490461612098398,5.088508359553412,6.629690457470594,2.496944951736367,2.055768632751186,11.590207137523915,2.96462806594628,7.875653166780168,10.06849514311797,12.33501501267406,12.790812527414733,2.22222349827028,7.158663911935936,23.63939796676493,15.282020251431693,61.69244111680916,43.858092738888566,278.39196999827107,5.873720247205729,5.220826424603506
6,2019-08-19,1.3181257989987725,5.372113198686021,10.557409048175652,50.62346088380106,31.005001815105658,25.373685572896473,176.74931597295756,12.144311217362702,30.957093557445234,92.73762132160361,133.73996582430323,44.47822178121106,41.02566250760784,285.6736453341353,150.77480247868468,291.19809677822576,262.6275739402511,104.0607948987869,138.35136927740007,101.54183340112728,135.463161314757,799.2550148161093,179.97898700050683,148.80704605847907,52.07008449537259,81.8337408602293,211.1347133318688,92.07786788722068,108.97221725426714,67.51847225878237,188.0272610365063,123.28225480901297,87.29017283083887,53.005420457676756,59.4088543110471,222.2331581643937,127.82388811150302,994.4908418720615,141.4504771243641,982.4591873560079,39514.27124322437,49.44918359417978,7969.275455223376,24.434946972687797,136.4908675185858,146.8174134664243,660.6940359929401,87.64262607732016,89.84780371790855,319.95528632648825,505.4423136793908,41.7803618109595,43.378785139744416,299.23301276432636,324.5743617613082,166.30766568572776,5.229440280473326,186.2755089484852,441.92377979083113,241.45862325692093,1049.8174590038334,344.30058171816444,523.9331518162644,166.1675684565519,202.4616148335743,400.50337600593775,390.3040034620919,161.46072545805666,170.5629367990214,491.88325085978215,385.14559805048214,299.79262509043394,6095.3398439800985,377.6047409073423,458.34008038795815,338.2558249631568,1593.0016128472803,237.15739633523154,965.0542614094638,4570.466513243017,643.7982959338073,73.24293036062062,242.36635425480725,914.8637095736153,101.91989341506701,324.0854617028256,409.8973437995206,128.26570127814924,121.86696404414089,707.012530313599,198.35297691440627,473.7876243245177,583.1367991789186,618.8793789911239,578.6361108561341,117.81208490830277,414.10758501910993,1380.5823219401664,756.8251143774755,2785.8924837742743,1960.8698146725803,12430.765643550149,228.66238563120407,202.83593849899745
7,2019-08-20,-0.29070165563503214,0.444654599627433,0.6398107919008335,3.8240913523627955,2.8668244544089343,2.198125143219574,16.402312962681133,1.207248345114103,3.242530994045728,10.883091603367335,15.374682162611801,4.763858949792471,5.217681291902484,36.16584103908141,18.620423772939585,35.50411139761661,32.42283156235802,13.397318818993798,18.145268035294862,13.231358316362805,17.515978467360963,102.71316368678372,22.521328197060512,18.467489152844575,6.407561754206391,10.083506670377549,26.487754703196977,11.367594306426458,10.87170724812174,6.4447611038894905,18.037422006737348,11.971414604477898,8.029353315800233,6.152583067099028,6.793599026037777,24.31401419528046,13.989336392718254,108.83594896873387,16.150627042507953,112.58768164826017,4528.8933868066215,6.11124355167093,991.6523886202701,2.678540034054065,14.403596718082424,15.58641141483761,70.62273726800842,9.879243706835602,9.818109399336796,36.96638350263752,57.91236915458587,4.779134403002016,4.785100918662152,32.718315459925144,34.89017712048146,17.848594169857478,-0.03417318900166655,-1.0165851413464988,-2.1469059478940835,-0.9664945049229001,-3.8946300851651667,-0.8084794327133324,2.5998559374091994,0.8739150334476024,0.9103818087549455,2.420978111071141,2.6895382298364074,1.7030651088074005,1.9072943720834084,6.746903320778803,5.678297824425185,7.934197683732646,161.47302998599574,10.877425942313044,13.303719899462983,10.728923080911883,52.32360251604253,8.114583750374448,33.50333516845729,159.2326216853914,22.723568242545287,2.651260291073926,8.136587051488526,30.1539285670486,2.36975138155648,7.783477059252157,9.850996170343072,2.450046956647112,2.147708946314035,11.541022373526697,3.6703177007585,8.73415726111434,10.427857497593191,11.480880951291809,10.720882960734421,2.055839416346316,6.7652077861470445,21.74850597115444,11.38906481970266,40.28362630781942,29.868912227659138,188.29684711837373,3.2352728319428676,2.737041661489349
8,2019-08-21,-0.7930203771421717,-0.4643842631324034,-1.3720674166082092,-7.0162838851909255,-3.993819458099435,-2.8248280699138606,-19.212431783336772,-0.9394945193371929,-2.4996025909506603,-8.17323413394094,-11.314430935388152,-4.050291832012217,-3.8315118118573945,-26.796181607305225,-14.437135649584654,-27.820493275896506,-25.78987520461429,-11.093889629275894,-13.558490582376892,-10.120135518475236,-12.208366473098916,-72.33609720771649,-16.005502598662538,-14.852601348452296,-5.498126599592992,-8.41876050329252,-21.234826963006743,-8.919517873446747,-9.919489681476607,-6.138880141871113,-16.40303670775918,-10.66188443811222,-7.503022815955527,-4.765934481584186,-5.572809245101607,-20.15898349424229,-8.780041231032307,-68.35576089848233,-9.813599642265796,-67.89605391627325,-2735.9518083479206,-3.5651849565485554,-576.9127299122156,-1.8232328540969935,-10.10714364366758,-11.32849529663324,-51.07674341629024,-4.898317247966566,-4.830420633472834,-17.449816190159545,-25.344234143129093,-2.3599899430429727,-2.663474801288266,-17.486174042446024,-19.043109335763553,-8.993346834434966,-0.3587911963486932,-14.637369120897365,-34.71513364425273,-18.460116226095078,-80.70241124983275,-25.913805961450283,-40.68769913781388,-12.838240583421054,-15.499174129779961,-29.459399076566932,-30.00936031521398,-12.226646654139174,-12.75389472402385,-36.147209542625376,-24.909664441306244,-16.734014592813033,-339.40285740736186,-20.826502043556914,-24.544777275910782,-18.063861552922376,-83.40944712940879,-11.387228340883983,-46.399217728440014,-219.0376844710766,-31.096901342824424,-3.9622297843900736,-13.214706829462193,-49.585821328193724,-5.293390284996151,-16.489760090450194,-20.269652074145775,-5.8138512352954015,-3.383285455252229,-19.957960832211853,-5.72708275115246,-14.078543675143111,-16.781574898438286,-19.51371889499008,-18.030086417791825,-2.5536504386862147,-7.173437166373999,-23.61223347507336,-13.477294785491598,-51.50130301438675,-37.825682249223384,-241.3331663605176,-4.7046998905380075,-4.22750095645806
9,2019-08-22,0.02972676192921937,-0.2936901937725039,0.4890034306339547,2.5216063596706904,1.8713150629765567,1.4871334477480371,12.883616310155977,0.4170458863286928,0.8443913784805516,2.5261413115252216,3.1231230150078293,1.2941732488659332,1.7843765300533032,14.058054899340135,7.999200878828286,15.50492714332062,15.079592187601758,7.524300570981933,11.472068952028524,7.958317015045134,10.304814974909686,60.888571642373215,12.98149870275346,10.308842376422103,3.4126598895602216,5.458344788095296,15.341182355880562,6.295291413372681,6.740894658929665,4.51927932005763,12.351550475669631,8.44459308545665,6.044594374916922,3.560434179651969,4.177779359685841,16.799139368950488,9.475554744479268,74.95790102940657,12.530082713842665,86.85995968659952,3502.6224936154094,3.8533523958350124,620.7828794494482,1.8138159345434643,10.17751817446541,12.542011320151062,58.62371678667219,7.414567710117152,7.933715734828752,28.446997016247554,45.54211910376255,3.386373278143247,2.8952244658947546,20.20947000158216,22.83531189531572,12.347068071247095,-0.04399604543185975,-1.2500793809077795,-2.7240465995856735,-1.4778003153472152,-5.988042083425415,-1.5990974377720817,-2.7683515358158974,-0.4683461542802358,-0.8670620073272263,-1.2756763715649933,-1.7743893109420377,-0.3661935803542893,0.15766215425643404,1.984397698958213,0.5077942532320943,0.3612837937200245,8.037374757618643,1.4622969255330187,1.7260440309955372,1.359044622667892,7.914085209473293,1.685078231146315,7.264652252949856,34.469668344354446,4.824629953293378,0.25229536297060984,0.7407269540540609,3.869942593782742,0.6313743208424127,1.8020755166063116,2.3422732168791853,0.4827346815903377,1.907404226062254,11.207078139380402,2.7678620127791134,6.647202137363317,8.687227586510286,11.583787400543743,10.802002626457433,1.8272499100531252,5.805935641650726,19.525951535192476,11.548045981579833,45.41747764886891,33.23613525833364,209.8387205084201,4.806916543685183,4.652853296796524
